Episode #,State,Action,Reward,Next State,Terminated
94,[-0.9706991  -0.03947528],2,-1.0,[-1.00674    -0.03604082],0
94,[-1.00674    -0.03604082],2,-1.0,[-1.0392991  -0.03255921],0
94,[-1.0392991  -0.03255921],2,-1.0,[-1.068359   -0.02905991],0
94,[-1.068359   -0.02905991],2,-1.0,[-1.093924   -0.02556495],0
94,[-1.093924   -0.02556495],2,-1.0,[-1.1160135  -0.02208947],0
94,[-1.1160135  -0.02208947],2,-1.0,[-1.1346561  -0.01864256],0
94,[-1.1346561  -0.01864256],2,-1.0,[-1.1498841  -0.01522812],0
94,[-1.1498841  -0.01522812],2,-1.0,[-1.1617299  -0.01184581],0
94,[-1.1617299  -0.01184581],2,-1.0,[-1.1702219  -0.00849194],0
94,[-1.1702219  -0.00849194],2,-1.0,[-1.1753821  -0.00516028],0
94,[-1.1753821  -0.00516028],2,-1.0,[-1.1772251  -0.00184287],0
94,[-1.1772251  -0.00184287],2,-1.0,[-1.1757557   0.00146933],0
94,[-1.1757557   0.00146933],2,-1.0,[-1.1709701   0.00478569],0
94,[-1.1709701   0.00478569],2,-1.0,[-1.1628548   0.00811531],0
94,[-1.1628548   0.00811531],2,-1.0,[-1.1513884   0.01146633],0
94,[-1.1513884   0.01146633],2,-1.0,[-1.1365432   0.01484519],0
94,[-1.1365432   0.01484519],2,-1.0,[-1.1182873   0.01825593],0
94,[-1.1182873   0.01825593],2,-1.0,[-1.096588    0.02169929],0
94,[-1.096588    0.02169929],2,-1.0,[-1.0714161   0.02517189],0
94,[-1.0714161   0.02517189],2,-1.0,[-1.0427508  0.0286653],0
94,[-1.0427508  0.0286653],2,-1.0,[-1.0105858   0.03216508],0
94,[-1.0105858   0.03216508],2,-1.0,[-0.9749357   0.03565001],0
94,[-0.9749357   0.03565001],2,-1.0,[-0.93584424  0.03909149],0
94,[-0.93584424  0.03909149],2,-1.0,[-0.89339095  0.04245329],0
94,[-0.89339095  0.04245329],2,-1.0,[-0.8476991   0.04569184],0
94,[-0.8476991   0.04569184],2,-1.0,[-0.7989418   0.04875731],0
94,[-0.7989418   0.04875731],2,-1.0,[-0.74734634  0.05159542],0
94,[-0.74734634  0.05159542],2,-1.0,[-0.69319606  0.05415032],0
94,[-0.69319606  0.05415032],2,-1.0,[-0.63682795  0.05636812],0
94,[-0.63682795  0.05636812],2,-1.0,[-0.5786268   0.05820111],0
94,[-0.5786268   0.05820111],2,-1.0,[-0.5190149   0.05961195],0
94,[-0.5190149   0.05961195],2,-1.0,[-0.4584373   0.06057757],0
94,[-0.4584373   0.06057757],2,-1.0,[-0.39734533  0.06109196],0
94,[-0.39734533  0.06109196],2,-1.0,[-0.3361778   0.06116754],0
94,[-0.3361778   0.06116754],2,-1.0,[-0.275343    0.06083478],0
94,[-0.275343    0.06083478],2,-1.0,[-0.21520273  0.06014028],0
94,[-0.21520273  0.06014028],2,-1.0,[-0.15605928  0.05914345],0
94,[-0.15605928  0.05914345],1,-1.0,[-0.09914681  0.05691247],0
94,[-0.09914681  0.05691247],1,-1.0,[-0.04462457  0.05452224],0
94,[-0.04462457  0.05452224],1,-1.0,[0.00742004 0.05204461],0
94,[0.00742004 0.05204461],1,-1.0,[0.05696527 0.04954523],0
94,[0.05696527 0.04954523],1,-1.0,[0.10404692 0.04708165],0
94,[0.10404692 0.04708165],1,-1.0,[0.14874938 0.04470246],0
94,[0.14874938 0.04470246],1,-1.0,[0.19119665 0.04244727],0
94,[0.19119665 0.04244727],1,-1.0,[0.23154402 0.04034737],0
94,[0.23154402 0.04034737],1,-1.0,[0.2699707  0.03842665],0
94,[0.2699707  0.03842665],1,-1.0,[0.30667344 0.03670275],0
94,[0.30667344 0.03670275],1,-1.0,[0.34186167 0.03518824],0
94,[0.34186167 0.03518824],1,-1.0,[0.3757534  0.03389174],0
94,[0.3757534  0.03389174],1,-1.0,[0.40857232 0.0328189 ],0
94,[0.40857232 0.0328189 ],1,-1.0,[0.44054553 0.03197322],0
94,[0.44054553 0.03197322],1,-1.0,[0.47190228 0.03135675],0
94,[0.47190228 0.03135675],1,-1.0,[0.5028728  0.03097058],1
95,"(array([-0.56109303,  0.        ], dtype=float32), {})",1,-1.0,[-5.608124e-01  2.806143e-04],0
95,[-5.608124e-01  2.806143e-04],1,-1.0,[-5.6025326e-01  5.5913720e-04],0
95,[-5.6025326e-01  5.5913720e-04],1,-1.0,[-0.5594198   0.00083349],0
95,[-0.5594198   0.00083349],1,-1.0,[-0.55831814  0.00110163],0
95,[-0.55831814  0.00110163],1,-1.0,[-0.5569566   0.00136156],0
95,[-0.5569566   0.00136156],1,-1.0,[-0.5553453   0.00161132],0
95,[-0.5553453   0.00161132],1,-1.0,[-0.5534962   0.00184906],0
95,[-0.5534962   0.00184906],1,-1.0,[-0.5514232   0.00207299],0
95,[-0.5514232   0.00207299],1,-1.0,[-0.54914176  0.00228143],0
95,[-0.54914176  0.00228143],1,-1.0,[-0.54666895  0.00247282],0
95,[-0.54666895  0.00247282],1,-1.0,[-0.5440233   0.00264571],0
95,[-0.5440233   0.00264571],1,-1.0,[-0.5412245  0.0027988],0
95,[-0.5412245  0.0027988],1,-1.0,[-0.53829354  0.00293093],0
95,[-0.53829354  0.00293093],1,-1.0,[-0.53525245  0.0030411 ],0
95,[-0.53525245  0.0030411 ],1,-1.0,[-0.5321239   0.00312849],0
95,[-0.5321239   0.00312849],1,-1.0,[-0.5289315   0.00319242],0
95,[-0.5289315   0.00319242],1,-1.0,[-0.52569914  0.00323241],0
95,[-0.52569914  0.00323241],1,-1.0,[-0.5224509   0.00324816],0
95,[-0.5224509   0.00324816],1,-1.0,[-0.5192114   0.00323956],0
95,[-0.5192114   0.00323956],1,-1.0,[-0.51600474  0.00320665],0
95,[-0.51600474  0.00320665],1,-1.0,[-0.51285505  0.0031497 ],0
95,[-0.51285505  0.0031497 ],1,-1.0,[-0.5097859   0.00306914],0
95,[-0.5097859   0.00306914],0,-1.0,[-0.5078203   0.00196557],0
95,[-0.5078203   0.00196557],0,-1.0,[-0.5069731   0.00084728],0
95,[-0.5069731   0.00084728],0,-1.0,[-5.0725043e-01 -2.7736533e-04],0
95,[-5.0725043e-01 -2.7736533e-04],0,-1.0,[-0.50865036 -0.00139993],0
95,[-0.50865036 -0.00139993],0,-1.0,[-0.51116234 -0.002512  ],0
95,[-0.51116234 -0.002512  ],0,-1.0,[-0.5147676  -0.00360526],0
95,[-0.5147676  -0.00360526],0,-1.0,[-0.5194391  -0.00467148],0
95,[-0.5194391  -0.00467148],0,-1.0,[-0.5251418  -0.00570268],0
95,[-0.5251418  -0.00570268],0,-1.0,[-0.5318329  -0.00669111],0
95,[-0.5318329  -0.00669111],0,-1.0,[-0.5394622  -0.00762936],0
95,[-0.5394622  -0.00762936],0,-1.0,[-0.5479727  -0.00851043],0
95,[-0.5479727  -0.00851043],0,-1.0,[-0.55730045 -0.00932778],0
95,[-0.55730045 -0.00932778],0,-1.0,[-0.5673759  -0.01007545],0
95,[-0.5673759  -0.01007545],0,-1.0,[-0.578124   -0.01074807],0
95,[-0.578124   -0.01074807],0,-1.0,[-0.5894649  -0.01134095],0
95,[-0.5894649  -0.01134095],0,-1.0,[-0.6013151  -0.01185016],0
95,[-0.6013151  -0.01185016],0,-1.0,[-0.6135876  -0.01227256],0
95,[-0.6135876  -0.01227256],0,-1.0,[-0.62619346 -0.01260581],0
95,[-0.62619346 -0.01260581],0,-1.0,[-0.6390419  -0.01284844],0
95,[-0.6390419  -0.01284844],0,-1.0,[-0.6520417  -0.01299982],0
95,[-0.6520417  -0.01299982],0,-1.0,[-0.6651019  -0.01306016],0
95,[-0.6651019  -0.01306016],0,-1.0,[-0.67813236 -0.01303048],0
95,[-0.67813236 -0.01303048],0,-1.0,[-0.69104487 -0.01291255],0
95,[-0.69104487 -0.01291255],0,-1.0,[-0.70375377 -0.01270886],0
95,[-0.70375377 -0.01270886],0,-1.0,[-0.7161763  -0.01242252],0
95,[-0.7161763  -0.01242252],0,-1.0,[-0.72823346 -0.01205721],0
95,[-0.72823346 -0.01205721],0,-1.0,[-0.7398505  -0.01161705],0
95,[-0.7398505  -0.01161705],0,-1.0,[-0.7509571  -0.01110656],0
95,[-0.7509571  -0.01110656],0,-1.0,[-0.7614876  -0.01053055],0
95,[-0.7614876  -0.01053055],0,-1.0,[-0.7713816  -0.00989402],0
95,[-0.7713816  -0.00989402],0,-1.0,[-0.7805838  -0.00920213],0
95,[-0.7805838  -0.00920213],0,-1.0,[-0.78904384 -0.00846008],0
95,[-0.78904384 -0.00846008],0,-1.0,[-0.7967169  -0.00767308],0
95,[-0.7967169  -0.00767308],0,-1.0,[-0.80356324 -0.00684632],0
95,[-0.80356324 -0.00684632],0,-1.0,[-0.80954814 -0.00598489],0
95,[-0.80954814 -0.00598489],0,-1.0,[-0.81464195 -0.0050938 ],0
95,[-0.81464195 -0.0050938 ],0,-1.0,[-0.8188199  -0.00417794],0
95,[-0.8188199  -0.00417794],0,-1.0,[-0.822062  -0.0032421],0
95,[-0.822062  -0.0032421],1,-1.0,[-0.823353   -0.00129097],0
95,[-0.823353   -0.00129097],1,-1.0,[-8.226868e-01  6.661991e-04],0
95,[-8.226868e-01  6.661991e-04],1,-1.0,[-0.8200665   0.00262026],0
95,[-0.8200665   0.00262026],2,-1.0,[-0.8145045  0.005562 ],0
95,[-0.8145045  0.005562 ],2,-1.0,[-0.8060273   0.00847719],0
95,[-0.8060273   0.00847719],2,-1.0,[-0.7946764   0.01135091],0
95,[-0.7946764   0.01135091],2,-1.0,[-0.78050923  0.01416719],0
95,[-0.78050923  0.01416719],2,-1.0,[-0.7636004   0.01690884],0
95,[-0.7636004   0.01690884],2,-1.0,[-0.74404305  0.01955731],0
95,[-0.74404305  0.01955731],2,-1.0,[-0.72195035  0.02209273],0
95,[-0.72195035  0.02209273],2,-1.0,[-0.69745624  0.02449412],0
95,[-0.69745624  0.02449412],2,-1.0,[-0.67071646  0.02673973],0
95,[-0.67071646  0.02673973],2,-1.0,[-0.6419088   0.02880764],0
95,[-0.6419088   0.02880764],2,-1.0,[-0.6112324   0.03067645],0
95,[-0.6112324   0.03067645],2,-1.0,[-0.57890624  0.03232616],0
95,[-0.57890624  0.03232616],2,-1.0,[-0.5451672   0.03373906],0
95,[-0.5451672   0.03373906],2,-1.0,[-0.5102665   0.03490071],0
95,[-0.5102665   0.03490071],2,-1.0,[-0.47446573  0.03580075],0
95,[-0.47446573  0.03580075],2,-1.0,[-0.43803215  0.03643358],0
95,[-0.43803215  0.03643358],2,-1.0,[-0.4012333   0.03679886],0
95,[-0.4012333   0.03679886],2,-1.0,[-0.3643317   0.03690159],0
95,[-0.3643317   0.03690159],2,-1.0,[-0.32757968  0.03675202],0
95,[-0.32757968  0.03675202],2,-1.0,[-0.29121453  0.03636516],0
95,[-0.29121453  0.03636516],2,-1.0,[-0.25545445  0.03576006],0
95,[-0.25545445  0.03576006],2,-1.0,[-0.22049549  0.03495897],0
95,[-0.22049549  0.03495897],2,-1.0,[-0.18650922  0.03398627],0
95,[-0.18650922  0.03398627],2,-1.0,[-0.15364172  0.0328675 ],0
95,[-0.15364172  0.0328675 ],2,-1.0,[-0.12201332  0.0316284 ],0
95,[-0.12201332  0.0316284 ],2,-1.0,[-0.0917193   0.03029402],0
95,[-0.0917193   0.03029402],2,-1.0,[-0.06283123  0.02888807],0
95,[-0.06283123  0.02888807],2,-1.0,[-0.03539889  0.02743234],0
95,[-0.03539889  0.02743234],2,-1.0,[-0.00945246  0.02594643],0
95,[-0.00945246  0.02594643],2,-1.0,[0.01499498 0.02444744],0
95,[0.01499498 0.02444744],2,-1.0,[0.03794494 0.02294996],0
95,[0.03794494 0.02294996],2,-1.0,[0.05941109 0.02146614],0
95,[0.05941109 0.02146614],2,-1.0,[0.07941683 0.02000575],0
95,[0.07941683 0.02000575],2,-1.0,[0.0979932  0.01857637],0
95,[0.0979932  0.01857637],2,-1.0,[0.11517682 0.01718362],0
95,[0.11517682 0.01718362],2,-1.0,[0.13100821 0.01583138],0
95,[0.13100821 0.01583138],2,-1.0,[0.1455302  0.01452199],0
95,[0.1455302  0.01452199],2,-1.0,[0.1587867 0.0132565],0
95,[0.1587867 0.0132565],2,-1.0,[0.17082152 0.01203482],0
95,[0.17082152 0.01203482],2,-1.0,[0.18167749 0.01085598],0
95,[0.18167749 0.01085598],2,-1.0,[0.1913957 0.0097182],0
95,[0.1913957 0.0097182],2,-1.0,[0.20001481 0.00861911],0
95,[0.20001481 0.00861911],2,-1.0,[0.20757064 0.00755584],0
95,[0.20757064 0.00755584],1,-1.0,[0.21309574 0.00552509],0
95,[0.21309574 0.00552509],1,-1.0,[0.21661453 0.00351879],0
95,[0.21661453 0.00351879],0,-1.0,[0.21714287 0.00052834],0
95,[0.21714287 0.00052834],0,-1.0,[ 0.21468316 -0.00245971],0
95,[ 0.21468316 -0.00245971],0,-1.0,[ 0.20922427 -0.00545888],0
95,[ 0.20922427 -0.00545888],0,-1.0,[ 0.2007419  -0.00848237],0
95,[ 0.2007419  -0.00848237],0,-1.0,[ 0.18919933 -0.01154257],0
95,[ 0.18919933 -0.01154257],0,-1.0,[ 0.17454879 -0.01465055],0
95,[ 0.17454879 -0.01465055],0,-1.0,[ 0.15673323 -0.01781556],0
95,[ 0.15673323 -0.01781556],0,-1.0,[ 0.13568898 -0.02104425],0
95,[ 0.13568898 -0.02104425],0,-1.0,[ 0.11134901 -0.02433997],0
95,[ 0.11134901 -0.02433997],0,-1.0,[ 0.08364724 -0.02770177],0
95,[ 0.08364724 -0.02770177],0,-1.0,[ 0.05252376 -0.03112347],0
95,[ 0.05252376 -0.03112347],0,-1.0,[ 0.01793126 -0.0345925 ],0
95,[ 0.01793126 -0.0345925 ],0,-1.0,[-0.02015762 -0.03808888],0
95,[-0.02015762 -0.03808888],0,-1.0,[-0.06174194 -0.04158431],0
95,[-0.06174194 -0.04158431],0,-1.0,[-0.10678349 -0.04504155],0
95,[-0.10678349 -0.04504155],0,-1.0,[-0.15519786 -0.04841436],0
95,[-0.15519786 -0.04841436],0,-1.0,[-0.2068461  -0.05164825],0
95,[-0.2068461  -0.05164825],0,-1.0,[-0.26152828 -0.05468217],0
95,[-0.26152828 -0.05468217],0,-1.0,[-0.31897965 -0.05745137],0
95,[-0.31897965 -0.05745137],0,-1.0,[-0.37887108 -0.05989143],0
95,[-0.37887108 -0.05989143],0,-1.0,[-0.44081417 -0.06194311],0
95,[-0.44081417 -0.06194311],0,-1.0,[-0.5043718  -0.06355762],0
95,[-0.5043718  -0.06355762],0,-1.0,[-0.56907356 -0.06470175],0
95,[-0.56907356 -0.06470175],0,-1.0,[-0.6344353  -0.06536175],0
95,[-0.6344353  -0.06536175],0,-1.0,[-0.69998103 -0.06554571],0
95,[-0.69998103 -0.06554571],0,-1.0,[-0.76526475 -0.06528372],0
95,[-0.76526475 -0.06528372],0,-1.0,[-0.8298906  -0.06462588],0
95,[-0.8298906  -0.06462588],0,-1.0,[-0.8935292  -0.06363858],0
95,[-0.8935292  -0.06363858],0,-1.0,[-0.95592874 -0.06239956],0
95,[-0.95592874 -0.06239956],0,-1.0,[-1.0169214  -0.06099269],0
95,[-1.0169214  -0.06099269],0,-1.0,[-1.0764245 -0.059503 ],0
95,[-1.0764245 -0.059503 ],0,-1.0,[-1.1344371 -0.0580126],0
95,[-1.1344371 -0.0580126],0,-1.0,[-1.1910348  -0.05659774],0
95,[-1.1910348  -0.05659774],2,-1.0,[-1.2  0. ],0
95,[-1.2  0. ],2,-1.0,[-1.1967582  0.0032419],0
95,[-1.1967582  0.0032419],2,-1.0,[-1.1902636   0.00649445],0
95,[-1.1902636   0.00649445],2,-1.0,[-1.180496    0.00976769],0
95,[-1.180496    0.00976769],2,-1.0,[-1.1674255   0.01307045],0
95,[-1.1674255   0.01307045],2,-1.0,[-1.1510159   0.01640959],0
95,[-1.1510159   0.01640959],2,-1.0,[-1.1312267   0.01978931],0
95,[-1.1312267   0.01978931],2,-1.0,[-1.1080164   0.02321029],0
95,[-1.1080164   0.02321029],2,-1.0,[-1.0813475  0.0266688],0
95,[-1.0813475  0.0266688],2,-1.0,[-1.0511918   0.03015569],0
95,[-1.0511918   0.03015569],2,-1.0,[-1.0175363   0.03365551],0
95,[-1.0175363   0.03365551],2,-1.0,[-0.9803907   0.03714562],0
95,[-0.9803907   0.03714562],2,-1.0,[-0.93979514  0.04059558],0
95,[-0.93979514  0.04059558],2,-1.0,[-0.8958282   0.04396692],0
95,[-0.8958282   0.04396692],2,-1.0,[-0.84861463  0.04721355],0
95,[-0.84861463  0.04721355],2,-1.0,[-0.7983318   0.05028288],0
95,[-0.7983318   0.05028288],2,-1.0,[-0.74521387  0.05311789],0
95,[-0.74521387  0.05311789],2,-1.0,[-0.6895537   0.05566023],0
95,[-0.6895537   0.05566023],2,-1.0,[-0.63169956  0.0578541 ],0
95,[-0.63169956  0.0578541 ],2,-1.0,[-0.57204884  0.05965072],0
95,[-0.57204884  0.05965072],2,-1.0,[-0.51103604  0.06101282],0
95,[-0.51103604  0.06101282],2,-1.0,[-0.4491174   0.06191862],0
95,[-0.4491174   0.06191862],2,-1.0,[-0.38675275  0.06236465],0
95,[-0.38675275  0.06236465],2,-1.0,[-0.32438585  0.06236689],0
95,[-0.32438585  0.06236689],2,-1.0,[-0.2624257   0.06196016],0
95,[-0.2624257   0.06196016],1,-1.0,[-0.20222996  0.06019572],0
95,[-0.20222996  0.06019572],1,-1.0,[-0.14408809  0.05814187],0
95,[-0.14408809  0.05814187],1,-1.0,[-0.08821627  0.05587182],0
95,[-0.08821627  0.05587182],1,-1.0,[-0.03475741  0.05345886],0
95,[-0.03475741  0.05345886],1,-1.0,[0.01621503 0.05097244],0
95,[0.01621503 0.05097244],1,-1.0,[0.06469043 0.0484754 ],0
95,[0.06469043 0.0484754 ],1,-1.0,[0.11071275 0.04602233],0
95,[0.11071275 0.04602233],1,-1.0,[0.15437171 0.04365896],0
95,[0.15437171 0.04365896],1,-1.0,[0.19579402 0.0414223 ],0
95,[0.19579402 0.0414223 ],1,-1.0,[0.23513532 0.03934131],0
95,[0.23513532 0.03934131],1,-1.0,[0.27257326 0.03743794],0
95,[0.27257326 0.03743794],1,-1.0,[0.30830148 0.03572822],0
95,[0.30830148 0.03572822],1,-1.0,[0.34252495 0.03422345],0
95,[0.34252495 0.03422345],1,-1.0,[0.37545615 0.0329312 ],0
95,[0.37545615 0.0329312 ],1,-1.0,[0.40731248 0.03185635],0
95,[0.40731248 0.03185635],1,-1.0,[0.4383143  0.03100179],0
95,[0.4383143  0.03100179],1,-1.0,[0.4686834  0.03036911],0
95,[0.4686834  0.03036911],1,-1.0,[0.4986425 0.0299591],0
95,[0.4986425 0.0299591],1,-1.0,[0.5284146  0.02977211],1
96,"(array([-0.43140522,  0.        ], dtype=float32), {})",1,-1.0,[-0.43208787 -0.00068267],0
96,[-0.43208787 -0.00068267],1,-1.0,[-0.43344828 -0.00136041],0
96,[-0.43344828 -0.00136041],1,-1.0,[-0.43547663 -0.00202833],0
96,[-0.43547663 -0.00202833],1,-1.0,[-0.43815818 -0.00268157],0
96,[-0.43815818 -0.00268157],1,-1.0,[-0.44147357 -0.00331538],0
96,[-0.44147357 -0.00331538],1,-1.0,[-0.4453987  -0.00392511],0
96,[-0.4453987  -0.00392511],1,-1.0,[-0.44990492 -0.00450625],0
96,[-0.44990492 -0.00450625],1,-1.0,[-0.4549594  -0.00505446],0
96,[-0.4549594  -0.00505446],1,-1.0,[-0.460525   -0.00556562],0
96,[-0.460525   -0.00556562],1,-1.0,[-0.46656087 -0.00603586],0
96,[-0.46656087 -0.00603586],1,-1.0,[-0.47302243 -0.00646156],0
96,[-0.47302243 -0.00646156],1,-1.0,[-0.47986186 -0.00683943],0
96,[-0.47986186 -0.00683943],1,-1.0,[-0.48702836 -0.00716651],0
96,[-0.48702836 -0.00716651],1,-1.0,[-0.4944686  -0.00744024],0
96,[-0.4944686  -0.00744024],1,-1.0,[-0.50212705 -0.00765844],0
96,[-0.50212705 -0.00765844],1,-1.0,[-0.5099464  -0.00781937],0
96,[-0.5099464  -0.00781937],1,-1.0,[-0.51786816 -0.00792173],0
96,[-0.51786816 -0.00792173],1,-1.0,[-0.52583283 -0.00796471],0
96,[-0.52583283 -0.00796471],0,-1.0,[-0.5347808  -0.00894795],0
96,[-0.5347808  -0.00894795],0,-1.0,[-0.5446449 -0.0098641],0
96,[-0.5446449 -0.0098641],0,-1.0,[-0.55535126 -0.01070636],0
96,[-0.55535126 -0.01070636],0,-1.0,[-0.56681985 -0.01146858],0
96,[-0.56681985 -0.01146858],0,-1.0,[-0.5789652  -0.01214533],0
96,[-0.5789652  -0.01214533],0,-1.0,[-0.59169716 -0.01273199],0
96,[-0.59169716 -0.01273199],0,-1.0,[-0.60492194 -0.01322479],0
96,[-0.60492194 -0.01322479],0,-1.0,[-0.61854285 -0.0136209 ],0
96,[-0.61854285 -0.0136209 ],0,-1.0,[-0.63246125 -0.01391841],0
96,[-0.63246125 -0.01391841],0,-1.0,[-0.64657766 -0.01411638],0
96,[-0.64657766 -0.01411638],0,-1.0,[-0.66079247 -0.01421482],0
96,[-0.66079247 -0.01421482],0,-1.0,[-0.67500716 -0.01421467],0
96,[-0.67500716 -0.01421467],0,-1.0,[-0.6891249  -0.01411776],0
96,[-0.6891249  -0.01411776],0,-1.0,[-0.7030516  -0.01392671],0
96,[-0.7030516  -0.01392671],0,-1.0,[-0.7166965  -0.01364489],0
96,[-0.7166965  -0.01364489],0,-1.0,[-0.72997284 -0.01327631],0
96,[-0.72997284 -0.01327631],0,-1.0,[-0.7427983  -0.01282551],0
96,[-0.7427983  -0.01282551],0,-1.0,[-0.7550958  -0.01229746],0
96,[-0.7550958  -0.01229746],0,-1.0,[-0.76679325 -0.01169747],0
96,[-0.76679325 -0.01169747],0,-1.0,[-0.77782434 -0.01103108],0
96,[-0.77782434 -0.01103108],0,-1.0,[-0.78812826 -0.01030393],0
96,[-0.78812826 -0.01030393],0,-1.0,[-0.79765    -0.00952174],0
96,[-0.79765    -0.00952174],0,-1.0,[-0.8063402  -0.00869021],0
96,[-0.8063402  -0.00869021],0,-1.0,[-0.81415516 -0.00781494],0
96,[-0.81415516 -0.00781494],0,-1.0,[-0.8210566  -0.00690143],0
96,[-0.8210566  -0.00690143],0,-1.0,[-0.8270116  -0.00595502],0
96,[-0.8270116  -0.00595502],0,-1.0,[-0.8319925 -0.0049809],0
96,[-0.8319925 -0.0049809],0,-1.0,[-0.8359766  -0.00398407],0
96,[-0.8359766  -0.00398407],0,-1.0,[-0.838946   -0.00296941],0
96,[-0.838946   -0.00296941],0,-1.0,[-0.8408876  -0.00194165],0
96,[-0.8408876  -0.00194165],0,-1.0,[-0.84179306 -0.0009054 ],0
96,[-0.84179306 -0.0009054 ],0,-1.0,[-8.4165823e-01  1.3478530e-04],0
96,[-8.4165823e-01  1.3478530e-04],1,-1.0,[-0.83948386  0.00217438],0
96,[-0.83948386  0.00217438],1,-1.0,[-0.83527935  0.00420451],0
96,[-0.83527935  0.00420451],1,-1.0,[-0.8290633   0.00621607],0
96,[-0.8290633   0.00621607],2,-1.0,[-0.8198637  0.0091996],0
96,[-0.8198637  0.0091996],2,-1.0,[-0.80772334  0.01214038],0
96,[-0.80772334  0.01214038],2,-1.0,[-0.7927008   0.01502249],0
96,[-0.7927008   0.01502249],2,-1.0,[-0.7748723   0.01782856],0
96,[-0.7748723   0.01782856],2,-1.0,[-0.75433266  0.02053963],0
96,[-0.75433266  0.02053963],2,-1.0,[-0.7311974   0.02313521],0
96,[-0.7311974   0.02313521],2,-1.0,[-0.70560396  0.02559348],0
96,[-0.70560396  0.02559348],2,-1.0,[-0.67771226  0.0278917 ],0
96,[-0.67771226  0.0278917 ],2,-1.0,[-0.64770544  0.03000681],0
96,[-0.64770544  0.03000681],2,-1.0,[-0.6157892   0.03191625],0
96,[-0.6157892   0.03191625],1,-1.0,[-0.58319026  0.0325989 ],0
96,[-0.58319026  0.0325989 ],1,-1.0,[-0.5501468   0.03304346],0
96,[-0.5501468   0.03304346],1,-1.0,[-0.5169045   0.03324236],0
96,[-0.5169045   0.03324236],1,-1.0,[-0.48371232  0.03319216],0
96,[-0.48371232  0.03319216],1,-1.0,[-0.4508186   0.03289372],0
96,[-0.4508186   0.03289372],1,-1.0,[-0.4184664  0.0323522],0
96,[-0.4184664  0.0323522],1,-1.0,[-0.3868897   0.03157671],0
96,[-0.3868897   0.03157671],1,-1.0,[-0.35630977  0.0305799 ],0
96,[-0.35630977  0.0305799 ],1,-1.0,[-0.32693255  0.02937724],0
96,[-0.32693255  0.02937724],1,-1.0,[-0.2989462   0.02798634],0
96,[-0.2989462   0.02798634],1,-1.0,[-0.27252007  0.02642613],0
96,[-0.27252007  0.02642613],1,-1.0,[-0.24780396  0.02471612],0
96,[-0.24780396  0.02471612],1,-1.0,[-0.22492824  0.02287571],0
96,[-0.22492824  0.02287571],1,-1.0,[-0.20400463  0.02092361],0
96,[-0.20400463  0.02092361],1,-1.0,[-0.18512726  0.01887738],0
96,[-0.18512726  0.01887738],1,-1.0,[-0.16837412  0.01675313],0
96,[-0.16837412  0.01675313],1,-1.0,[-0.15380879  0.01456534],0
96,[-0.15380879  0.01456534],1,-1.0,[-0.14148198  0.0123268 ],0
96,[-0.14148198  0.0123268 ],1,-1.0,[-0.13143335  0.01004863],0
96,[-0.13143335  0.01004863],1,-1.0,[-0.12369289  0.00774046],0
96,[-0.12369289  0.00774046],1,-1.0,[-0.11828227  0.00541062],0
96,[-0.11828227  0.00541062],1,-1.0,[-0.1152159   0.00306637],0
96,[-0.1152159   0.00306637],1,-1.0,[-0.11450166  0.00071423],0
96,[-0.11450166  0.00071423],1,-1.0,[-0.11614138 -0.00163972],0
96,[-0.11614138 -0.00163972],1,-1.0,[-0.12013088 -0.0039895 ],0
96,[-0.12013088 -0.0039895 ],1,-1.0,[-0.12645978 -0.00632889],0
96,[-0.12645978 -0.00632889],1,-1.0,[-0.1351109  -0.00865113],0
96,[-0.1351109  -0.00865113],1,-1.0,[-0.14605945 -0.01094856],0
96,[-0.14605945 -0.01094856],1,-1.0,[-0.15927184 -0.01321237],0
96,[-0.15927184 -0.01321237],1,-1.0,[-0.17470421 -0.01543238],0
96,[-0.17470421 -0.01543238],1,-1.0,[-0.192301  -0.0175968],0
96,[-0.192301  -0.0175968],1,-1.0,[-0.2119932  -0.01969219],0
96,[-0.2119932  -0.01969219],1,-1.0,[-0.23369661 -0.02170341],0
96,[-0.23369661 -0.02170341],1,-1.0,[-0.25731036 -0.02361376],0
96,[-0.25731036 -0.02361376],1,-1.0,[-0.28271556 -0.02540517],0
96,[-0.28271556 -0.02540517],1,-1.0,[-0.30977416 -0.02705861],0
96,[-0.30977416 -0.02705861],1,-1.0,[-0.33832872 -0.02855455],0
96,[-0.33832872 -0.02855455],1,-1.0,[-0.36820233 -0.02987363],0
96,[-0.36820233 -0.02987363],1,-1.0,[-0.3991997  -0.03099735],0
96,[-0.3991997  -0.03099735],1,-1.0,[-0.43110853 -0.03190883],0
96,[-0.43110853 -0.03190883],1,-1.0,[-0.46370217 -0.03259364],0
96,[-0.46370217 -0.03259364],1,-1.0,[-0.4967426  -0.03304045],0
96,[-0.4967426  -0.03304045],1,-1.0,[-0.5299843  -0.03324166],0
96,[-0.5299843  -0.03324166],1,-1.0,[-0.56317806 -0.03319377],0
96,[-0.56317806 -0.03319377],2,-1.0,[-0.59507567 -0.03189762],0
96,[-0.59507567 -0.03189762],2,-1.0,[-0.6254413  -0.03036564],0
96,[-0.6254413  -0.03036564],2,-1.0,[-0.65405494 -0.02861365],0
96,[-0.65405494 -0.02861365],2,-1.0,[-0.68071496 -0.02666002],0
